2.747058405031051365e+01,5.155618769791395550e+01,-1.214830932556168197e-01,1.113031998377800591e-01,6.653100254213601961e-01,9.571827052626953325e-01,6.409195929757327548e-01,7.609576558576536254e-01,1.040902961253187264e+00,8.838231883873290951e-01,9.439435859919668159e-01,1.062421139611867016e+00,8.354634165783645372e-01,8.910636970043485094e-01,6.475116071412879704e-01,1.995320593478343563e-01,-1.434598032371353915e-01,-5.371780972962466594e-01,-5.779599287476295810e-01,-7.415627084448592754e-01,-1.055211547997273458e+00,-1.076371772882994460e+00,-1.181476624955799526e+00,-9.385726303651632518e-01,-9.003553196442156681e-01,-1.046826869763449963e+00,-5.420795534141724659e-01,-9.672398809768504302e-01,-5.330980654211195935e-01,-4.527615085150801799e-01,-6.512849825900961231e-02,-2.139019833527245618e-01,6.541572283766878826e-01,6.634861496217256960e-01,6.739889903206854882e-01,5.478973112909797383e-01,7.514796833039051327e-01,1.340921628106736652e+00,1.019807731784400762e+00,9.031239580745074047e-01,7.171993993274917711e-01,8.607649017492229326e-01,4.624142943959790308e-01,5.064872089416464496e-01,7.143586596596815386e-02,6.093528048391316787e-02,-4.312607677344107993e-01,-2.071371701144839594e-01,-6.728276217085431554e-01,-9.216495079789059908e-01,-8.687381246769068088e-01,-9.491880513590954527e-01,-8.702424393527860014e-01,-1.192991988607385867e+00,-1.033599892424970967e+00,-8.455924151681831757e-01,-7.014369756911447151e-01,-4.488648069917240968e-01,3.556700001100146502e-02,1.514687880033410428e-01,6.400320174290289321e-01,3.579687761982816019e-01,6.556147432501572281e-01,9.471502589172090536e-01,1.110922418033273296e+00,5.953710133012576344e-01,7.824511653154765378e-01,8.517521981981746038e-01,7.010935015617074662e-01,3.941626265243947103e-01,1.862326073524013248e-01,4.181602986480770778e-01,9.232954233699228186e-02,-1.695926020001679579e-01,-4.579778489194540891e-01,-1.759948549573746024e-01,-7.854548368365534827e-01,-8.827815738364022113e-01,-7.953517363846216437e-01,-9.952933233525930179e-01,-1.079681753885266327e+00,-9.186690708503894021e-01,-5.298028407845566390e-01,-9.717554101410685874e-01,-5.877457791343073668e-01,-7.624361129099253009e-01,-2.385703315323309814e-01,-3.175484254477333179e-01,6.127375292828054487e-01,1.309550694513942903e-01,4.628264926166008597e-01,5.484650613474331138e-01,8.202323671227509383e-01,6.711796795406115290e-01,1.070316154607128922e+00,9.245957625130194479e-01,8.232497291892093561e-01,1.213722488283583534e+00,5.279118983955133348e-01,4.573889357276124668e-01,3.435131655764943615e-01,-7.302103668288362215e-02
2.608161938032613136e+01,5.255222474877237460e+01,2.212743279839475274e-01,-1.830372817969208310e-01,2.976908976007444085e-01,5.883000857659450578e-01,9.199658382416016078e-01,1.023862260874519370e+00,8.630379105495232794e-01,1.405487474030155504e+00,1.023319022288936120e+00,7.627445265223452564e-01,3.699413051955853793e-01,8.933552331240768307e-01,5.442498250565146467e-01,1.761142573181102566e-01,-3.240089076305860960e-01,2.689686156939045114e-01,-3.564398784046426960e-01,-3.020296498561776954e-01,-5.460613173781548868e-01,-9.120299667402694821e-01,-7.281031821649651681e-01,-8.251722431199219887e-01,-8.739842891270929170e-01,-8.184785368429166041e-01,-8.092952872446279589e-01,-6.928592348236990439e-01,-4.733640768041258440e-01,-1.049829308072977030e-01,-1.950436947087967332e-01,-1.258494074360134996e-01,3.069464200801960141e-01,3.112076226293040149e-01,2.485721921781808286e-01,9.259225997199709290e-01,1.091397849206093396e+00,9.204163083233355414e-01,1.302235193969180749e+00,8.739697414754951099e-01,1.069247535817408057e+00,5.940281152120654440e-01,6.472269007670344854e-01,4.885571735934370885e-01,-1.564439681974050533e-01,-2.576916154233646061e-01,-5.830902353056479637e-01,-1.017873245173929408e+00,-9.971961991549709303e-01,-9.127977665038566890e-01,-6.016305442815097493e-01,-7.784861499074985369e-01,-8.074366597667551604e-01,-9.582850279001423610e-01,-1.062094960252985665e+00,-1.249332778328651639e+00,-5.575009763276863595e-01,-1.221257576071962947e-01,-4.095394379668987339e-01,-1.188329683753214239e-02,2.046605207794213177e-01,6.483310550178835729e-01,6.230147385520470316e-01,8.169723974451301718e-01,1.012032607122881123e+00,7.896446470638955883e-01,6.900555137517241366e-01,8.906833247079045668e-01,8.767461853270461791e-01,1.122483780338160431e+00,5.725854566060112338e-01,3.314394511775592966e-01,3.314142683844758519e-01,1.776979796727602978e-01,-4.773804277763817883e-01,-2.099388104037954728e-01,-6.406357247224900853e-01,-6.715182696809616214e-01,-6.099526390671120568e-01,-1.402832714201691644e+00,-1.189660669565181905e+00,-8.085581521035442032e-01,-9.884130212233377399e-01,-8.579651973598706460e-01,-5.169831224936340952e-01,-4.437518368259731893e-01,-3.444334599413029219e-01,2.953316209462502478e-02,3.924867175000724684e-01,3.208585695503300972e-01,6.752285227526131361e-01,1.067095736362083658e+00,6.541984428354383763e-01,5.575898616643020222e-01,1.296950260649028408e+00,9.521662117270935921e-01,1.111833686625113282e+00,6.175571817914199402e-01,4.510383684770322699e-01,4.920417870055108223e-01,3.940262136747527122e-02,1.138641826777534727e-01
2.743959469013174157e+01,5.674873754086880950e+01,-8.722172106538461644e-02,5.113471085288707751e-01,2.090178145513631458e-01,6.281727598562190096e-01,6.276803300149983444e-01,8.565236883491715858e-01,1.164630161024259980e+00,6.977636489596851233e-01,8.538992309236648204e-01,8.548934570010131573e-01,7.163341857510994171e-01,1.062225166362944950e+00,3.246921102669322323e-01,9.819733439763334015e-03,-1.089383471079318280e-02,-9.200860330413279664e-02,-5.309560210466308661e-01,-5.572118723461091383e-01,-5.162113259635824347e-01,-1.055969180318693246e+00,-1.342232732734729206e+00,-1.410417848409726282e+00,-1.046376556342740960e+00,-9.753660679943255696e-01,-7.131521521213084469e-01,-6.193701859158723400e-01,-5.621639234776578675e-01,-3.675863626043040511e-01,-1.108612489625811354e-01,-2.988041129698026932e-02,5.313624346038696711e-01,3.094630237830817698e-01,5.731824656520323469e-01,1.089720270872091445e+00,8.354876681617652290e-01,7.652714341099022821e-01,8.958121838674800719e-01,1.057242494501202668e+00,5.940713484834088121e-01,8.038948137858598075e-01,6.764663761040037304e-01,4.289475359597948456e-01,-2.951362275620197928e-01,-3.059272413285069048e-01,-4.214109523854605577e-01,-7.139915366395345186e-01,-8.938232243258079635e-01,-4.799983511709966510e-01,-8.323897172953297341e-01,-1.315426083250452294e+00,-9.815383569588294055e-01,-1.164513162673706637e+00,-6.627774181188070823e-01,-6.898261698856589241e-01,-3.261941092102900175e-01,-1.682234162270234146e-01,-1.250220677304685890e-01,2.479011262487315903e-01,3.098832535678913702e-02,4.874495431471442819e-01,6.580696190291566161e-01,1.138480118745611946e+00,1.015312951261009955e+00,8.117254274240384149e-01,1.030187264975123362e+00,7.510558590642635313e-01,7.979461132282390512e-01,6.597661984655804890e-01,8.988928745980319102e-01,2.514652426475040281e-01,-3.004804519051348932e-02,2.139922072184838875e-01,-3.064701325573304103e-01,-7.896895230063440962e-01,-5.289869521798569174e-01,-3.751885353468408235e-01,-9.342850010726464483e-01,-1.104515589205719017e+00,-1.018028762449711300e+00,-1.170199458624336719e+00,-8.492158578659885215e-01,-7.359604660076828342e-01,-5.264586425669545156e-01,-7.587892734383782090e-01,-5.298174318390039828e-01,-4.455987656732864066e-03,1.832260660814450381e-01,6.357889819556932220e-01,7.413993706322115074e-01,9.232822492506862488e-01,5.888034387768140698e-01,1.059818855581114327e+00,7.528378276382037271e-01,4.179689873424518032e-01,9.251644845126291150e-01,6.979524919796342708e-01,8.726892928414269335e-01,1.147646350940630389e-01,2.238514859171440163e-01,4.200940481507107194e-01
2.890508233126705306e+01,5.572375483017476938e+01,-2.645995551351220665e-01,5.725741553435248488e-03,5.336258157812833192e-01,4.986081389640603656e-01,6.059373156370111424e-01,6.959436592172967284e-01,1.069676110967852756e+00,1.243793128940702708e+00,8.248846904846338646e-01,7.791608493688546577e-01,7.377193912438007040e-01,4.534237553042802515e-01,7.524495757338269808e-01,8.974114792583109956e-02,-2.768312108187523379e-01,-2.065166027851133568e-01,-4.501197656317816875e-01,-6.673149001776074174e-01,-6.489726254987312482e-01,-5.591962836562669459e-01,-9.580765452051756004e-01,-1.078130573095561040e+00,-1.213639644030294340e+00,-1.048112285357761131e+00,-5.912545490955674055e-01,-6.546035896637785179e-01,-5.579609508028641196e-01,-1.604920353692781410e-01,2.405032034700402277e-02,4.294192621879878713e-01,3.172436473301101234e-01,3.090486648526593605e-01,1.118102457821462448e+00,1.237457749671568186e+00,1.066024711511511569e+00,7.558527164184329905e-01,7.678429083570917912e-01,8.812259444902581507e-01,1.048667298710915574e+00,4.122496113921014227e-01,5.050385182743142298e-01,4.321454376425053479e-01,3.182086427914916915e-01,-4.135089775979141624e-01,-4.704457465399590199e-01,-2.230048345355639672e-01,-5.031846793663582451e-01,-7.831924129093865705e-01,-8.984318478833474009e-01,-1.097631234676410994e+00,-1.206716955433963179e+00,-8.066636313514647938e-01,-9.653956719146216114e-01,-5.796459710393117026e-01,-2.929937832122628816e-01,-2.258383783742373696e-01,-1.336871938791443226e-01,7.827344141781768239e-02,2.748071391350787041e-02,1.740099411513585381e-01,5.055876495978878227e-01,6.730123801432139619e-01,7.207845266208987578e-01,1.099083992032636292e+00,8.859564447723865532e-01,1.427185081180042392e+00,4.280714492324758647e-01,1.113941004231868259e+00,8.103346972606711995e-01,4.658415855949959994e-02,4.029054443886072312e-02,-3.324482943460471129e-01,-2.809980549280785000e-01,-6.853575197798787988e-01,-5.232880549241710755e-01,-1.006438409245130616e+00,-1.487813006898477175e+00,-6.744430508805662194e-01,-1.316917827070071212e+00,-8.527912700200264151e-01,-8.711779171821223411e-01,-1.081171239152432184e+00,-8.807519826612348890e-01,-4.892989479529354924e-01,-3.861748096666974828e-01,5.510809845340286506e-02,2.119737753686335713e-01,7.403737175506699408e-01,4.474332960633653489e-01,9.095692058307207617e-01,6.095337577213397751e-01,7.939419476586067059e-01,7.429383939232363510e-01,9.110391571168729996e-01,9.270421902616947651e-01,7.825772164088697913e-01,6.833405488347847889e-01,3.382253102876495165e-01,1.095722500858306303e-01,1.695938567460385793e-01
3.522379089777437855e+01,6.570530349348335619e+01,-1.075125071845851876e-01,-3.512374163154043938e-01,-6.160239767999702298e-01,-7.143153858087962771e-01,-5.284478900095256337e-01,-7.489626233351249773e-01,-7.820657718714020268e-01,-7.201972469647629493e-01,-1.097860762778270605e+00,-7.074352839435777973e-01,-9.503928581269462939e-01,-7.184635379883639317e-01,-3.168148448764450675e-01,-2.561077445243012396e-01,1.936517677465051518e-03,5.041688932536575463e-01,3.832953087952649662e-01,5.689035420206016713e-01,6.938340909123094091e-01,6.553327106929802692e-01,9.683322911537398658e-01,1.220270535394999634e+00,1.181644385625358673e+00,5.882838638637124529e-01,5.022134814373164780e-01,4.018147169941622687e-01,3.483118012172049527e-01,2.932971922183813529e-01,1.956098581534065073e-01,-1.456266521819360449e-01,-2.456109159969711297e-01,-7.522161926839269208e-01,-5.930116043710457197e-01,-6.876723720639412729e-01,-1.172137761550273716e+00,-1.027546487793977281e+00,-9.399751050708161637e-01,-8.226179981157244470e-01,-7.907633831398973578e-01,-5.412448591908696205e-01,-3.100783354993457142e-01,-1.376033115765710746e-01,-6.668248010252635083e-02,-1.168879535822721638e-01,3.864486948562811941e-01,6.939545094172029360e-01,1.018861137658829463e+00,4.359470547402374274e-01,1.295960979768748578e+00,1.109744618440697383e+00,1.153212027910243354e+00,8.639715377245830163e-01,6.879783893195882127e-01,1.065750330518189237e+00,7.713107677711511512e-01,5.010670348207251212e-01,2.011414308905019599e-01,1.049809722455340988e-01,-1.792825962185043698e-01,-7.235346728734424193e-01,-7.731474718812705316e-01,-1.077460342696325402e+00,-1.223320325991529733e+00,-1.233205898867712591e+00,-7.555525487370322590e-01,-7.974078300337338332e-01,-8.222964275739694795e-01,-5.371855868206888429e-01,2.482664918744947880e-02,-2.902292967027147452e-01,4.529310892041931158e-01,-1.047364470396756203e-01,3.536333888458501606e-01,1.369692611324079268e-01,4.245611766549866051e-01,7.841738853325480596e-01,1.012888091331129781e+00,8.293601661366079014e-01,7.895226388669827067e-01,1.172294865514318607e+00,9.076445560351220632e-01,8.380540333496717675e-01,6.410077307773208721e-01,1.850165505170425218e-01,1.839854301267997982e-01,4.111518535921188655e-01,-5.544258205416388030e-01,-3.566899370310471773e-01,-7.180664793248870970e-01,-7.202218938072180165e-01,-1.003168286290942790e+00,-1.221946618722781430e+00,-1.127944669405717804e+00,-4.534801697608757953e-01,-1.255220469107990011e+00,-4.604085479487695087e-01,-5.211649721256790269e-01,-5.309675552034027746e-01,-2.658516599647301470e-01,-1.212173401095652525e-01
2.913530261386938847e+01,5.745159847163633771e+01,5.714344876456702027e-03,1.587125798217733919e-01,2.737505675797102800e-01,6.820279638821847845e-01,1.057772280585608904e+00,7.503265624311846738e-01,1.354270789394660834e+00,1.359541474203949107e+00,8.253612267549867987e-01,8.131502033374837790e-01,7.845073352659440724e-01,7.775646323941930449e-01,8.758875843564922770e-02,5.756056967476126385e-01,2.801610993989006038e-01,-3.358571717609786234e-01,-2.041596080204983732e-01,-4.271606326893572225e-01,-8.446835808449694172e-01,-1.000443141493907895e+00,-1.102196966195792438e+00,-6.980044643418560346e-01,-1.288759837088940374e+00,-8.248200007159873781e-01,-1.349372106282621386e+00,-9.304482472457132891e-01,-5.769370397019337737e-01,-4.048560973379767836e-01,-1.059850342843036974e-01,5.671215139601522293e-02,1.441511335470109789e-01,6.953697464764565517e-01,7.029449179703063377e-01,1.123870334794923487e+00,1.128965225853179044e+00,1.173512422296922431e+00,1.158112392333018770e+00,9.919137555869727008e-01,9.076493009872605988e-01,6.261630538697353643e-01,4.550042137171299572e-01,6.468483973223138062e-01,-2.258903734040554334e-01,-2.070831705150370794e-01,-2.378801870573896693e-01,-5.289005453023594150e-01,-8.096414216271634601e-01,-8.847745726320715987e-01,-7.496096058687641284e-01,-1.135598347454580770e+00,-9.129203419308291600e-01,-8.769912155450781954e-01,-8.773193262894822819e-01,-5.719410541148337579e-01,-3.229054262742193648e-01,-1.921284258189112915e-01,-1.051191033142014203e-01,2.556426300862514323e-01,5.021446829343166884e-01,3.899633531068258385e-01,3.708168724859240983e-01,8.099444950962144674e-01,1.168617335119581435e+00,7.334409630238521993e-01,1.092518652479939512e+00,8.340364346462811884e-01,1.253134083235351026e+00,9.197082336607509401e-01,5.780229752435303014e-01,7.590657546275170198e-01,2.104001788693144748e-01,4.805263815213048351e-02,-1.603715313907560780e-01,-6.116864986741634702e-01,-6.565947376791783086e-01,-7.804752786568166512e-01,-9.120433196705091117e-01,-1.011927192642771756e+00,-8.713389187924798218e-01,-8.599326837053399286e-01,-9.974205422733052329e-01,-5.392468679643334095e-01,-7.957858374323679707e-01,-4.482918555894914725e-01,1.727611255171984661e-03,-1.353580160645365960e-01,5.504962292526814904e-01,5.504187053617290992e-01,6.670804253156984442e-01,7.817251999347268887e-01,1.148696001813419798e+00,8.542599058801432221e-01,1.168642429723137921e+00,1.437564039767599500e+00,6.849041150807666511e-01,7.378429637945377317e-01,7.099454223856835888e-01,2.969637010541976707e-01,5.282330496567081424e-01,-1.559377895665703395e-01
2.910569409165919197e+01,5.464871261686854353e+01,-2.212457167128754620e-01,2.851498955239425981e-02,5.220629407989014759e-01,6.018144581740710874e-01,7.776231394435267896e-01,8.718586712698869201e-01,9.637904938018742040e-01,9.100701259986476721e-01,8.842152353187359148e-01,8.812314373707224036e-01,7.511639380593333470e-01,8.377551076729654600e-01,7.811874801715241734e-01,1.187310057515796879e-01,-2.715569494431355757e-01,-2.318546702927556102e-01,-5.710647871882089666e-01,-4.577739868438625015e-01,-7.031594256870753457e-01,-1.156359531683650355e+00,-8.797538190296672056e-01,-9.637455334511143556e-01,-1.094126468584053047e+00,-8.105589677962803385e-01,-7.746008690914395478e-01,-7.135727959712048207e-01,-1.415696179351007000e-01,-3.463861097065258354e-01,1.939816846320971677e-01,-4.978038353834257634e-02,3.980594874296256580e-01,5.334015838394672304e-01,4.345425104423444873e-01,8.949731695830640543e-01,8.851467987668206749e-01,1.016621266217025310e+00,1.078965735246868451e+00,9.118723993746244982e-01,6.456911728502748860e-01,1.024138498065133795e+00,2.372370644408443585e-01,3.869981854165226443e-01,-2.108875448052014989e-01,-1.078077492326725562e-01,-3.225237645754058802e-02,-4.337195487859824006e-01,-8.415144165389536468e-01,-9.506906311899098183e-01,-1.164752999338965367e+00,-1.036074267686828643e+00,-8.857469635201652425e-01,-6.248577090101619103e-01,-1.182426803569651241e+00,-8.326550249294493167e-01,-4.083922685384748785e-01,-3.206256782378384962e-01,1.100619547760145200e-01,2.665552262480746504e-01,5.699219229748240245e-01,5.382685887540112901e-01,7.399334932669864306e-01,8.252778323318123999e-01,1.205169041574658539e+00,1.076767858137674727e+00,8.735467360212542109e-01,7.644641246054768580e-01,8.914210710395364945e-01,8.093100953499251515e-01,8.158769838914839978e-01,2.433192260559894904e-01,3.578362348713891583e-01,3.958621802784118016e-02,-1.211154032265096547e-01,-5.565692781298319236e-01,-3.093166015778259226e-01,-1.097637434546856916e+00,-9.295272920945434336e-01,-1.416688737866400816e+00,-1.000369731570280640e+00,-9.324464346978749152e-01,-1.556214110736998890e+00,-6.207010258599314767e-01,-6.277985533895839021e-01,-6.125514303016440509e-01,-1.271793807040579316e-01,-1.395796763036179777e-01,4.873619100511217272e-01,2.582918925293078982e-01,5.538485147102273354e-01,8.469582310529718550e-01,6.714125322220079184e-01,7.092990674284218588e-01,9.872300902497144204e-01,6.849638292376807325e-01,6.641905936069496530e-01,7.653918674909983011e-01,4.680558487612462848e-01,2.460963228247349532e-01,-9.370301073358142108e-02,2.679662179227564056e-02
3.692520100431666208e+01,6.597939660950106600e+01,-3.099482379701485879e-01,2.584175810587005517e-02,-5.635816331849259342e-01,-2.892640468395477615e-01,-9.842564247327387772e-01,-8.951454558202914802e-01,-9.372346485817719675e-01,-8.628735691511313366e-01,-8.294000090338010667e-01,-6.003982309080003743e-01,-6.733438826428818080e-01,-6.614833156072051912e-01,-3.684840266259081232e-01,-4.234704587928547759e-02,-1.013219127190114616e-01,8.515882198273719283e-02,4.345963105613426247e-01,9.084939928977003865e-01,7.275925542168646398e-01,7.005978733024678107e-01,8.550417282841813460e-01,8.540683751768135545e-01,9.870601557080080912e-01,5.863594154069418085e-01,1.000125310010299362e+00,7.564658337474835514e-01,5.180103582693561526e-01,5.334219425260392500e-01,2.797446311099247573e-01,2.278058954325282992e-01,-2.276625453774892560e-01,-7.474419782511385613e-01,-1.043985546906263995e+00,-1.029353522364139240e+00,-9.630365437380651317e-01,-5.690115380129099343e-01,-9.149447908267713814e-01,-7.070842742645953027e-01,-7.926334241187285023e-01,-6.128536335917544875e-01,-7.604624496078754570e-01,-4.162802675035451316e-01,-1.385128211738227422e-01,4.078817686821487598e-01,3.942292222810470093e-01,5.960345299219473869e-01,8.334796603898514400e-01,8.531860732752006848e-01,8.456797696828369792e-01,1.176695669798832000e+00,8.365501843387002090e-01,8.124535907498775522e-01,8.278791974809790455e-01,7.215180710498183547e-01,4.647759001594263806e-01,3.770131652416822687e-01,-1.818621780510912000e-01,-4.827285873148590145e-01,-3.872771527578455775e-02,-7.312926682121958510e-01,-7.606980022534041153e-01,-5.024179078604343873e-01,-8.255531199622905270e-01,-5.657432778578462829e-01,-1.027110761662806349e+00,-6.232790376965942070e-01,-1.002731931927432152e+00,-7.894503986191484524e-01,-6.018266375463685591e-01,-4.339496370088556376e-01,-4.874624819186750280e-01,-3.379164776336921472e-01,3.681234522735998826e-02,6.375027944039547423e-01,4.582730837663507861e-01,6.117912852722808825e-01,6.348077430162462065e-01,9.745096398011487970e-01,1.530694214750772497e+00,8.562871671282040742e-01,8.699301463219548669e-01,8.807361874767017929e-01,9.465954757615244741e-01,6.079028538044706220e-01,3.187359015922925365e-01,-9.407502198238426594e-02,-3.561306878567014333e-01,-6.037186956227157397e-01,-5.537098129212866260e-01,-1.268191025725065479e+00,-7.615953902430507849e-01,-6.518258603617124169e-01,-1.065420800029935666e+00,-1.098639254509394370e+00,-1.037949224610889232e+00,-1.182758001089320832e+00,-9.827168098881950975e-01,-1.773780201408665380e-01,-8.285503825939874445e-02,-8.246575922599461150e-02
3.587217196774292916e+01,6.873027364649854576e+01,2.039654305336527362e-01,9.614341645386151325e-02,-5.009485147632249946e-01,-3.739921902507561402e-01,-5.337120456535545676e-01,-1.016689789595668580e+00,-6.633864710885402083e-01,-9.716376225096521324e-01,-1.258080544761035924e+00,-9.719461902803893105e-01,-8.989744933107689517e-01,-6.521353642666128936e-01,-4.124546151755701384e-01,-2.797786044588930210e-01,-1.460248160758904346e-01,-1.751883121750204275e-01,5.601286939894591921e-01,3.932158540258738899e-01,9.540235487113395418e-01,6.789536169276534361e-01,1.133702692032654724e+00,9.543191433309100580e-01,9.178994041048713637e-01,1.275163148679090641e+00,6.108854347596055501e-01,1.044291985325358940e+00,3.613821582515679420e-01,3.355456072895002251e-01,9.419313859975279868e-02,2.817436077899465596e-02,-4.420911321339448530e-01,-2.387990231153250820e-01,-3.205833659442295924e-01,-1.238143797794705625e+00,-7.044032086352658428e-01,-1.093850573940189586e+00,-7.896650724269230759e-01,-8.606638486636829510e-01,-7.450076803621022981e-01,-5.086530311919609249e-01,-5.320927218861074559e-01,-6.674903437325679922e-01,-2.869929828708182862e-02,2.614972004026003272e-01,2.286170820338468412e-01,5.729930711109378905e-01,5.056859770241365348e-01,7.770006292850832885e-01,1.087926915332824596e+00,1.303829035815465609e+00,1.055172194559296894e+00,1.002865735439311790e+00,5.600879589782676859e-01,6.733698277429335244e-01,7.011505420122189358e-01,3.319702317528703817e-01,1.017420356447484853e-01,-6.050549794941924298e-02,-5.958534067976629656e-01,-5.422361468079377467e-01,-7.528244109075620250e-01,-1.013267524312253975e+00,-8.157236776156425728e-01,-9.432453704337977474e-01,-1.072674176420067571e+00,-8.641438350373157329e-01,-9.169770021952976524e-01,-8.007530289444102500e-01,-3.041772366801684391e-01,-4.731461356117712680e-01,-1.553524048353635278e-01,-1.685328346500742924e-01,2.858665467194888010e-01,5.235589377572609227e-01,7.245196272041332097e-01,7.012279622545704028e-01,1.269361331010414151e+00,1.245890095298974654e+00,8.102750465120540646e-01,8.443760998304653542e-01,8.067412433443441611e-01,6.752433119988023869e-01,9.139995312418379703e-01,2.547241733443335043e-01,9.102398834173529296e-02,9.602445353461158684e-02,-1.488487686420819911e-01,-6.578793287735374973e-01,-7.757097574563338593e-01,-7.979197984095566243e-01,-1.326178196413141608e+00,-1.011189350136570742e+00,-8.250814649219517793e-01,-8.257022253883617990e-01,-6.178383398170677054e-01,-8.053187701498221163e-01,-5.612589524558760923e-01,-6.116704490306387187e-01,-3.530058460011786803e-01,8.117835248557281336e-02
2.618157476992320554e+01,5.620190085409680592e+01,-4.954504511079147605e-02,5.239654565846626477e-01,3.026902908915047874e-01,8.310355327115618307e-01,5.506269380580048889e-01,9.512635106693922982e-01,1.159183100901647778e+00,1.233608652884333967e+00,1.187924813513986821e+00,9.027658705566585784e-01,9.754248319591796168e-01,4.672504034737712253e-01,3.668021136767009582e-01,2.199405574758602766e-01,1.602658616769774558e-01,-6.907872849007481442e-01,-4.658608973220514926e-01,-3.562994705137303431e-01,-7.350612430989234003e-01,-8.688424152442587589e-01,-1.326219751081284093e+00,-8.497549455952011499e-01,-5.031159010369498086e-01,-8.415989817426390296e-01,-8.516171660725436743e-01,-8.448916202021667932e-01,-3.391547526140882285e-01,-6.706383364283949877e-01,-1.313685352444192156e-01,-2.450233988407452268e-01,1.013576243783304576e-01,4.405054731708528681e-01,8.203313488633069417e-01,8.318096962513157333e-01,1.081176591392114750e+00,8.139038029792426965e-01,1.308430076629011563e+00,1.092970488844914989e+00,4.773758745797529457e-01,4.721909759977636623e-01,7.315329474595329007e-01,5.495244165863362173e-01,1.839157958799940429e-02,-1.384602989369877746e-01,-5.989403976437204236e-01,-3.653775434086732332e-01,-9.993403405345235857e-01,-7.834241750557497941e-01,-1.059440111279141616e+00,-9.071425141965880901e-01,-1.156969955238272174e+00,-9.524492348413330367e-01,-6.530506165665334040e-01,-1.021328265215034170e+00,-7.641861564069728496e-01,-2.760112925715249022e-01,-2.545272289063216231e-01,4.238946157587599600e-02,4.916202859154464311e-01,5.135778030915615355e-01,5.125454354554521696e-01,7.999359865265425196e-01,8.439752952700978472e-01,1.202463242830789536e+00,1.074325105121852975e+00,1.095983655172061422e+00,4.214744265684543523e-01,9.202613885428984064e-01,5.857418097668950496e-01,5.523617663922669729e-01,3.896875657185466801e-03,7.374773607489244764e-02,-4.498175183265204491e-01,-4.996422989282103266e-01,-7.068400096869161819e-01,-8.260788046987713740e-01,-9.930168513349839632e-01,-9.281864571219441418e-01,-1.042516621072843597e+00,-1.001291604607186247e+00,-1.118832049394767880e+00,-6.463509076881641668e-01,-7.416618338171929725e-01,-6.962463116041806011e-02,3.596916446345831408e-01,3.213561432505239457e-02,2.484428854778541473e-01,5.108173673387869096e-01,5.467779360334343863e-01,5.871416721678706097e-01,8.961152544169224132e-01,8.786883586298455118e-01,9.546386968038941268e-01,1.022364187917496059e+00,1.186875571808328367e+00,8.586606955235747130e-01,4.370836050286235341e-01,1.046790951667771585e+00,1.315095997675676809e-01,-5.030790498475152389e-02
